event_id,session_id,event_type,timestamp,product_id
3440,1749,click,2024-01-28T14:15:13,30
3441,1750,page_view,2024-01-30T22:44:00,8
3442,1750,click,2024-01-30T22:44:42,27
3443,1751,page_view,2024-01-23T15:22:00,43
3444,1751,click,2024-01-23T15:22:52,44
3445,1751,add_to_cart,2024-01-23T15:23:21,45
3446,1752,page_view,2024-01-27T18:34:00,25
3447,1753,page_view,2024-01-27T09:08:00,21
3448,1753,click,2024-01-27T09:08:24,40
3449,1754,page_view,2024-01-11T16:14:00,39
3450,1754,click,2024-01-11T16:14:32,41
3451,1755,page_view,2024-01-24T15:56:00,9
3452,1755,click,2024-01-24T15:56:43,2
3453,1755,add_to_cart,2024-01-24T15:58:13,31
3454,1756,page_view,2024-01-20T19:27:00,38
3455,1757,page_view,2024-01-25T20:36:00,40
3456,1757,click,2024-01-25T20:36:06,36
3457,1757,add_to_cart,2024-01-25T20:37:32,30
3458,1758,page_view,2024-01-09T23:22:00,44
3459,1759,page_view,2024-01-13T14:04:00,33
3460,1759,click,2024-01-13T14:04:43,33
3461,1759,purchase,2024-01-13T14:12:53,16
3462,1760,page_view,2024-01-15T22:40:00,22
3463,1760,click,2024-01-15T22:40:51,38
3464,1761,page_view,2024-01-10T23:01:00,17
3465,1761,click,2024-01-10T23:01:05,39
3466,1761,add_to_cart,2024-01-10T23:02:20,26
3467,1762,page_view,2024-01-11T11:07:00,3
3468,1762,click,2024-01-11T11:07:13,30
3469,1762,add_to_cart,2024-01-11T11:08:14,19
3470,1763,page_view,2024-01-29T07:01:00,35
3471,1763,click,2024-01-29T07:01:39,17
3472,1763,add_to_cart,2024-01-29T07:02:02,50
3473,1764,page_view,2024-01-18T23:36:00,36
3474,1764,click,2024-01-18T23:36:47,3
3475,1764,add_to_cart,2024-01-18T23:37:36,43
3476,1765,page_view,2024-01-20T21:16:00,48
3477,1766,page_view,2024-01-14T13:00:00,10
3478,1767,page_view,2024-01-01T07:00:00,14
3479,1767,click,2024-01-01T07:00:27,47
3480,1767,add_to_cart,2024-01-01T07:01:28,7
3481,1768,page_view,2024-01-20T17:41:00,14
3482,1768,click,2024-01-20T17:41:27,25
3483,1768,add_to_cart,2024-01-20T17:42:48,17
3484,1769,page_view,2024-01-07T20:34:00,43
3485,1770,page_view,2024-01-14T20:36:00,4
3486,1770,click,2024-01-14T20:36:35,47
3487,1771,page_view,2024-01-06T19:56:00,42
3488,1771,purchase,2024-01-06T20:00:28,28
3489,1772,page_view,2024-01-12T09:03:00,15
3490,1772,click,2024-01-12T09:03:23,20
3491,1773,page_view,2024-01-02T18:30:00,18
3492,1774,page_view,2024-01-18T18:52:00,24
3493,1774,click,2024-01-18T18:52:07,25
3494,1774,add_to_cart,2024-01-18T18:52:33,8
3495,1775,page_view,2024-01-20T19:55:00,31
3496,1775,click,2024-01-20T19:55:32,50
3497,1775,add_to_cart,2024-01-20T19:56:05,8
3498,1776,page_view,2024-01-07T15:28:00,2
3499,1776,click,2024-01-07T15:28:24,31
3500,1777,page_view,2024-01-26T16:23:00,39
3501,1777,click,2024-01-26T16:23:32,21
3502,1777,add_to_cart,2024-01-26T16:24:11,35
3503,1778,page_view,2024-01-27T08:08:00,19
3504,1778,click,2024-01-27T08:08:27,14
3505,1778,add_to_cart,2024-01-27T08:09:53,4
3506,1778,purchase,2024-01-27T08:13:15,26
3507,1779,page_view,2024-01-06T08:59:00,5
3508,1780,page_view,2024-01-25T10:40:00,30
3509,1780,click,2024-01-25T10:40:32,50
3510,1780,add_to_cart,2024-01-25T10:41:51,47
3511,1781,page_view,2024-01-11T16:35:00,21
3512,1781,click,2024-01-11T16:35:42,43
3513,1781,add_to_cart,2024-01-11T16:36:36,9
3514,1782,page_view,2024-01-13T09:32:00,21
3515,1782,click,2024-01-13T09:32:44,6
3516,1782,add_to_cart,2024-01-13T09:33:01,22
3517,1783,page_view,2024-01-21T07:23:00,20
3518,1783,click,2024-01-21T07:23:21,29
3519,1784,page_view,2024-01-08T17:40:00,14
3520,1784,click,2024-01-08T17:40:14,20
3521,1784,add_to_cart,2024-01-08T17:41:31,47
3522,1785,page_view,2024-01-04T20:07:00,23
3523,1785,click,2024-01-04T20:07:49,37
3524,1786,page_view,2024-01-28T12:02:00,22
3525,1786,click,2024-01-28T12:02:37,35
3526,1786,add_to_cart,2024-01-28T12:03:11,8
3527,1787,page_view,2024-01-28T08:44:00,13
3528,1787,click,2024-01-28T08:44:46,34
3529,1788,page_view,2024-01-02T22:30:00,33
3530,1788,click,2024-01-02T22:30:16,36
3531,1788,add_to_cart,2024-01-02T22:30:48,31
3532,1789,page_view,2024-01-10T23:27:00,12
3533,1789,click,2024-01-10T23:27:09,21
3534,1789,add_to_cart,2024-01-10T23:28:15,45
3535,1790,page_view,2024-01-22T12:59:00,21
3536,1791,page_view,2024-01-17T07:06:00,33
3537,1791,click,2024-01-17T07:06:11,23
3538,1791,add_to_cart,2024-01-17T07:07:22,13
3539,1792,page_view,2024-01-28T18:31:00,6
3540,1793,page_view,2024-01-13T11:37:00,26
3541,1793,click,2024-01-13T11:37:09,20
3542,1793,add_to_cart,2024-01-13T11:38:09,9
3543,1794,page_view,2024-01-29T18:40:00,28
3544,1794,click,2024-01-29T18:40:26,4
3545,1795,page_view,2024-01-26T06:44:00,3
3546,1795,click,2024-01-26T06:44:39,39
3547,1796,page_view,2024-01-18T13:53:00,44
3548,1797,page_view,2024-01-23T08:34:00,39
3549,1797,click,2024-01-23T08:34:38,19
3550,1798,page_view,2024-01-09T22:49:00,34
3551,1798,click,2024-01-09T22:49:53,43
3552,1799,page_view,2024-01-06T23:58:00,24
3553,1800,page_view,2024-01-23T17:48:00,34
3554,1800,click,2024-01-23T17:48:38,48
3555,1800,add_to_cart,2024-01-23T17:50:03,4
3556,1801,page_view,2024-01-24T20:46:00,35
3557,1802,page_view,2024-01-27T08:52:00,9
3558,1802,click,2024-01-27T08:52:39,13
3559,1803,page_view,2024-01-15T08:29:00,1
3560,1804,page_view,2024-01-17T15:58:00,17
3561,1805,page_view,2024-01-26T12:27:00,32
3562,1806,page_view,2024-01-13T22:06:00,6
3563,1806,click,2024-01-13T22:06:18,41
3564,1806,add_to_cart,2024-01-13T22:07:35,33
3565,1807,page_view,2024-01-18T09:49:00,6
3566,1807,click,2024-01-18T09:49:44,32
3567,1807,purchase,2024-01-18T09:55:44,37
3568,1808,page_view,2024-01-27T06:47:00,40
3569,1809,page_view,2024-01-19T11:53:00,7
3570,1809,click,2024-01-19T11:53:41,4
3571,1809,add_to_cart,2024-01-19T11:54:09,36
3572,1810,page_view,2024-01-30T19:37:00,14
3573,1810,click,2024-01-30T19:37:55,24
3574,1810,add_to_cart,2024-01-30T19:38:45,48
3575,1811,page_view,2024-01-25T06:48:00,47
3576,1811,click,2024-01-25T06:48:52,1
3577,1812,page_view,2024-01-22T18:01:00,48
3578,1812,purchase,2024-01-22T18:06:06,38
3579,1813,page_view,2024-01-08T23:08:00,37
3580,1814,page_view,2024-01-11T17:07:00,16
3581,1814,purchase,2024-01-11T17:09:00,45
3582,1815,page_view,2024-01-17T16:52:00,35
3583,1816,page_view,2024-01-02T15:20:00,4
3584,1817,page_view,2024-01-23T20:13:00,26
3585,1817,click,2024-01-23T20:13:26,45
3586,1818,page_view,2024-01-25T18:08:00,29
3587,1818,click,2024-01-25T18:08:49,23
3588,1819,page_view,2024-01-07T17:15:00,40
3589,1819,click,2024-01-07T17:15:05,41
3590,1819,add_to_cart,2024-01-07T17:15:56,49
3591,1820,page_view,2024-01-14T08:23:00,41
3592,1821,page_view,2024-01-21T16:55:00,25
3593,1822,page_view,2024-01-06T17:22:00,8
3594,1822,click,2024-01-06T17:22:23,16
3595,1822,add_to_cart,2024-01-06T17:23:51,3
3596,1823,page_view,2024-01-30T13:30:00,32
3597,1823,click,2024-01-30T13:30:06,11
3598,1824,page_view,2024-01-25T18:26:00,1
3599,1824,click,2024-01-25T18:26:20,19
3600,1824,add_to_cart,2024-01-25T18:26:40,25
3601,1825,page_view,2024-01-09T08:52:00,46
3602,1825,purchase,2024-01-09T08:54:47,40
3603,1826,page_view,2024-01-15T16:40:00,14
3604,1826,click,2024-01-15T16:41:00,41
3605,1827,page_view,2024-01-09T07:23:00,8
3606,1827,click,2024-01-09T07:23:47,36
3607,1828,page_view,2024-01-07T06:16:00,10
3608,1828,click,2024-01-07T06:16:18,28
3609,1828,add_to_cart,2024-01-07T06:17:33,7
3610,1829,page_view,2024-01-09T14:29:00,8
3611,1829,click,2024-01-09T14:29:42,15
3612,1830,page_view,2024-01-19T19:36:00,3
3613,1830,click,2024-01-19T19:36:30,17
3614,1831,page_view,2024-01-22T06:36:00,12
3615,1831,click,2024-01-22T06:36:39,49
3616,1832,page_view,2024-01-17T20:48:00,18
3617,1833,page_view,2024-01-28T13:53:00,50
3618,1833,click,2024-01-28T13:53:52,30
3619,1833,add_to_cart,2024-01-28T13:55:04,8
3620,1834,page_view,2024-01-01T19:51:00,36
3621,1835,page_view,2024-01-26T09:48:00,25
3622,1836,page_view,2024-01-25T07:12:00,20
3623,1837,page_view,2024-01-29T08:32:00,32
3624,1837,click,2024-01-29T08:32:35,29
3625,1838,page_view,2024-01-17T13:46:00,15
3626,1838,click,2024-01-17T13:46:23,49
3627,1838,purchase,2024-01-17T13:51:17,7
3628,1839,page_view,2024-01-01T06:39:00,8
3629,1840,page_view,2024-01-21T19:01:00,12
3630,1840,click,2024-01-21T19:01:30,9
3631,1840,add_to_cart,2024-01-21T19:02:01,3
3632,1841,page_view,2024-01-03T11:55:00,15
3633,1842,page_view,2024-01-12T20:29:00,9
3634,1842,click,2024-01-12T20:29:53,18
3635,1842,add_to_cart,2024-01-12T20:30:10,46
3636,1843,page_view,2024-01-23T14:06:00,37
3637,1843,click,2024-01-23T14:06:22,24
3638,1844,page_view,2024-01-03T07:39:00,31
3639,1845,page_view,2024-01-21T10:09:00,49
3640,1845,click,2024-01-21T10:09:34,2
3641,1846,page_view,2024-01-24T18:16:00,37
3642,1846,click,2024-01-24T18:16:16,12
3643,1846,add_to_cart,2024-01-24T18:17:29,20
3644,1847,page_view,2024-01-01T14:53:00,45
3645,1848,page_view,2024-01-04T23:53:00,40
3646,1848,click,2024-01-04T23:53:17,20
3647,1848,add_to_cart,2024-01-04T23:54:22,7
3648,1849,page_view,2024-01-16T06:09:00,35
3649,1849,click,2024-01-16T06:09:49,42
3650,1849,add_to_cart,2024-01-16T06:10:18,50
3651,1849,purchase,2024-01-16T06:15:43,50
3652,1850,page_view,2024-01-13T19:46:00,9
3653,1850,click,2024-01-13T19:46:28,13
3654,1850,add_to_cart,2024-01-13T19:47:47,38
3655,1850,purchase,2024-01-13T19:52:47,30
3656,1851,page_view,2024-01-16T16:01:00,4
3657,1851,click,2024-01-16T16:01:20,9
3658,1851,add_to_cart,2024-01-16T16:02:42,1
3659,1851,purchase,2024-01-16T16:09:52,14
3660,1852,page_view,2024-01-03T12:48:00,50
3661,1852,click,2024-01-03T12:48:33,11
3662,1852,add_to_cart,2024-01-03T12:48:56,14
3663,1853,page_view,2024-01-13T07:47:00,33
3664,1853,click,2024-01-13T07:47:09,42
3665,1853,add_to_cart,2024-01-13T07:47:37,12
3666,1854,page_view,2024-01-09T16:55:00,46
3667,1855,page_view,2024-01-26T09:31:00,8
3668,1855,click,2024-01-26T09:31:40,5
3669,1855,purchase,2024-01-26T09:36:22,20
3670,1856,page_view,2024-01-08T19:03:00,10
3671,1857,page_view,2024-01-26T10:11:00,24
3672,1857,click,2024-01-26T10:11:46,26
3673,1857,add_to_cart,2024-01-26T10:12:39,12
3674,1858,page_view,2024-01-25T08:09:00,47
3675,1859,page_view,2024-01-01T14:19:00,48
3676,1860,page_view,2024-01-06T18:39:00,2
3677,1860,click,2024-01-06T18:39:16,27
3678,1861,page_view,2024-01-30T10:30:00,27
3679,1861,click,2024-01-30T10:30:34,39
3680,1862,page_view,2024-01-22T10:17:00,23
3681,1863,page_view,2024-01-04T18:02:00,9
3682,1863,click,2024-01-04T18:02:41,43
3683,1863,add_to_cart,2024-01-04T18:03:59,38
3684,1864,page_view,2024-01-03T11:51:00,28
3685,1864,click,2024-01-03T11:51:30,49
3686,1865,page_view,2024-01-29T19:16:00,31
3687,1865,click,2024-01-29T19:16:55,33
3688,1866,page_view,2024-01-15T18:03:00,1
3689,1866,click,2024-01-15T18:03:22,20
3690,1866,purchase,2024-01-15T18:07:56,29
3691,1867,page_view,2024-01-27T23:05:00,37
3692,1867,click,2024-01-27T23:05:07,32
3693,1867,add_to_cart,2024-01-27T23:06:29,9
3694,1868,page_view,2024-01-02T18:36:00,48
3695,1869,page_view,2024-01-29T12:25:00,39
3696,1870,page_view,2024-01-27T12:50:00,21
3697,1871,page_view,2024-01-09T22:27:00,18
3698,1871,click,2024-01-09T22:27:07,33
3699,1871,add_to_cart,2024-01-09T22:27:45,37
3700,1872,page_view,2024-01-09T19:11:00,10
3701,1872,purchase,2024-01-09T19:13:07,11
3702,1873,page_view,2024-01-24T21:43:00,48
3703,1873,click,2024-01-24T21:43:05,23
3704,1873,purchase,2024-01-24T21:47:33,49
3705,1874,page_view,2024-01-02T06:01:00,36
3706,1874,click,2024-01-02T06:01:20,19
3707,1875,page_view,2024-01-19T09:39:00,1
3708,1875,click,2024-01-19T09:39:38,37
3709,1876,page_view,2024-01-09T09:25:00,1
3710,1876,click,2024-01-09T09:25:59,6
3711,1876,add_to_cart,2024-01-09T09:27:29,10
3712,1877,page_view,2024-01-16T12:59:00,30
3713,1878,page_view,2024-01-25T20:47:00,46
3714,1879,page_view,2024-01-18T16:19:00,35
3715,1880,page_view,2024-01-28T23:27:00,31
3716,1881,page_view,2024-01-02T07:01:00,39
3717,1882,page_view,2024-01-17T14:43:00,15
3718,1882,click,2024-01-17T14:43:12,7
3719,1883,page_view,2024-01-30T09:33:00,6
3720,1883,click,2024-01-30T09:33:47,39
3721,1884,page_view,2024-01-17T10:48:00,37
3722,1885,page_view,2024-01-07T14:51:00,43
3723,1885,click,2024-01-07T14:51:28,14
3724,1885,add_to_cart,2024-01-07T14:52:08,18
3725,1886,page_view,2024-01-01T20:20:00,25
3726,1887,page_view,2024-01-09T15:37:00,46
3727,1887,click,2024-01-09T15:37:30,28
3728,1887,add_to_cart,2024-01-09T15:37:46,7
3729,1887,purchase,2024-01-09T15:40:21,18
3730,1888,page_view,2024-01-29T06:51:00,9
3731,1889,page_view,2024-01-17T10:58:00,9
3732,1890,page_view,2024-01-25T15:00:00,10
3733,1891,page_view,2024-01-02T22:22:00,33
3734,1892,page_view,2024-01-29T10:29:00,15
3735,1893,page_view,2024-01-07T19:19:00,11
3736,1894,page_view,2024-01-01T06:18:00,6
3737,1894,click,2024-01-01T06:18:11,50
3738,1895,page_view,2024-01-23T16:06:00,36
3739,1895,click,2024-01-23T16:06:31,5
3740,1896,page_view,2024-01-11T17:36:00,2
3741,1896,click,2024-01-11T17:37:00,26
3742,1896,add_to_cart,2024-01-11T17:37:14,4
3743,1897,page_view,2024-01-06T13:03:00,17
3744,1897,click,2024-01-06T13:03:06,4
3745,1897,add_to_cart,2024-01-06T13:04:27,16
3746,1898,page_view,2024-01-01T08:46:00,48
3747,1899,page_view,2024-01-19T19:04:00,23
3748,1899,click,2024-01-19T19:04:06,42
3749,1900,page_view,2024-01-23T17:00:00,32
3750,1901,page_view,2024-01-11T13:52:00,50
3751,1902,page_view,2024-01-10T18:46:00,3
3752,1903,page_view,2024-01-06T10:28:00,27
3753,1904,page_view,2024-01-27T06:06:00,40
3754,1904,click,2024-01-27T06:06:20,1
3755,1904,add_to_cart,2024-01-27T06:07:50,14
3756,1905,page_view,2024-01-28T10:16:00,16
3757,1905,click,2024-01-28T10:16:31,6
3758,1906,page_view,2024-01-11T09:47:00,44
3759,1906,click,2024-01-11T09:47:34,43
3760,1907,page_view,2024-01-17T18:54:00,27
3761,1908,page_view,2024-01-12T18:09:00,9
3762,1908,click,2024-01-12T18:09:09,40
3763,1909,page_view,2024-01-14T23:28:00,33
3764,1910,page_view,2024-01-20T15:30:00,30
3765,1911,page_view,2024-01-21T12:23:00,1
3766,1911,click,2024-01-21T12:23:11,33
3767,1911,add_to_cart,2024-01-21T12:24:33,31
3768,1912,page_view,2024-01-05T10:15:00,21
3769,1913,page_view,2024-01-10T19:56:00,48
3770,1914,page_view,2024-01-05T08:21:00,41
3771,1914,click,2024-01-05T08:21:21,39
3772,1915,page_view,2024-01-12T14:36:00,12
3773,1915,click,2024-01-12T14:36:30,43
3774,1916,page_view,2024-01-21T08:49:00,8
3775,1916,click,2024-01-21T08:49:50,40
3776,1917,page_view,2024-01-17T10:29:00,16
3777,1917,click,2024-01-17T10:29:47,28
3778,1917,add_to_cart,2024-01-17T10:30:25,22
3779,1918,page_view,2024-01-26T15:32:00,33
3780,1919,page_view,2024-01-09T19:34:00,2
3781,1920,page_view,2024-01-28T06:22:00,7
3782,1921,page_view,2024-01-06T17:19:00,13
3783,1922,page_view,2024-01-06T13:55:00,2
3784,1922,click,2024-01-06T13:55:30,4
3785,1922,add_to_cart,2024-01-06T13:56:47,28
3786,1922,purchase,2024-01-06T14:00:05,32
3787,1923,page_view,2024-01-05T09:45:00,47
3788,1924,page_view,2024-01-02T07:12:00,11
3789,1924,click,2024-01-02T07:12:49,13
3790,1924,add_to_cart,2024-01-02T07:13:56,36
3791,1925,page_view,2024-01-30T07:05:00,6
3792,1925,purchase,2024-01-30T07:06:13,14
3793,1926,page_view,2024-01-10T21:52:00,8
3794,1926,click,2024-01-10T21:52:53,45
3795,1927,page_view,2024-01-25T23:26:00,3
3796,1927,purchase,2024-01-25T23:33:37,10
3797,1928,page_view,2024-01-25T17:43:00,46
3798,1929,page_view,2024-01-02T22:16:00,7
3799,1929,click,2024-01-02T22:16:23,41
3800,1930,page_view,2024-01-30T06:40:00,8
3801,1930,click,2024-01-30T06:40:33,22
3802,1930,add_to_cart,2024-01-30T06:41:50,11
3803,1931,page_view,2024-01-01T21:59:00,11
3804,1931,click,2024-01-01T21:59:48,29
3805,1931,purchase,2024-01-01T22:02:20,50
3806,1932,page_view,2024-01-15T07:45:00,15
3807,1932,click,2024-01-15T07:45:31,7
3808,1932,add_to_cart,2024-01-15T07:46:51,45
3809,1933,page_view,2024-01-16T10:08:00,13
3810,1934,page_view,2024-01-19T18:16:00,31
3811,1934,click,2024-01-19T18:16:12,35
3812,1934,add_to_cart,2024-01-19T18:17:05,15
3813,1934,purchase,2024-01-19T18:24:09,36
3814,1935,page_view,2024-01-29T06:11:00,19
3815,1935,click,2024-01-29T06:11:48,47
3816,1936,page_view,2024-01-12T20:55:00,33
3817,1936,click,2024-01-12T20:55:15,42
3818,1936,add_to_cart,2024-01-12T20:56:02,13
3819,1937,page_view,2024-01-05T12:56:00,26
3820,1938,page_view,2024-01-13T07:50:00,25
3821,1939,page_view,2024-01-18T17:54:00,30
3822,1939,click,2024-01-18T17:54:47,31
3823,1939,add_to_cart,2024-01-18T17:55:53,44
3824,1940,page_view,2024-01-03T19:39:00,45
3825,1940,click,2024-01-03T19:39:41,24
3826,1941,page_view,2024-01-03T16:03:00,48
3827,1941,click,2024-01-03T16:03:31,20
3828,1942,page_view,2024-01-01T21:59:00,1
3829,1942,click,2024-01-01T21:59:28,3
3830,1943,page_view,2024-01-21T22:49:00,17
3831,1944,page_view,2024-01-23T09:39:00,35
3832,1945,page_view,2024-01-10T23:54:00,19
3833,1945,click,2024-01-10T23:54:19,2
3834,1945,add_to_cart,2024-01-10T23:54:42,48
3835,1946,page_view,2024-01-26T08:52:00,1
3836,1946,click,2024-01-26T08:52:19,3
3837,1946,add_to_cart,2024-01-26T08:53:16,5
3838,1947,page_view,2024-01-25T23:24:00,45
3839,1947,click,2024-01-25T23:24:50,16
3840,1947,add_to_cart,2024-01-25T23:26:18,22
3841,1948,page_view,2024-01-18T08:05:00,1
3842,1948,click,2024-01-18T08:05:57,8
3843,1949,page_view,2024-01-09T10:31:00,33
3844,1950,page_view,2024-01-04T16:30:00,16
3845,1950,click,2024-01-04T16:30:25,48
3846,1951,page_view,2024-01-25T08:57:00,29
3847,1952,page_view,2024-01-08T17:48:00,37
3848,1952,click,2024-01-08T17:48:11,22
3849,1952,add_to_cart,2024-01-08T17:48:40,25
3850,1953,page_view,2024-01-25T20:10:00,15
3851,1953,purchase,2024-01-25T20:16:02,19
3852,1954,page_view,2024-01-14T17:49:00,18
3853,1954,click,2024-01-14T17:49:34,30
3854,1954,add_to_cart,2024-01-14T17:50:29,5
3855,1955,page_view,2024-01-07T07:52:00,33
3856,1955,click,2024-01-07T07:52:28,25
3857,1956,page_view,2024-01-21T13:30:00,43
3858,1957,page_view,2024-01-10T13:33:00,2
3859,1958,page_view,2024-01-03T15:32:00,21
3860,1959,page_view,2024-01-06T11:21:00,17
3861,1960,page_view,2024-01-05T20:11:00,36
3862,1960,click,2024-01-05T20:11:24,3
3863,1960,add_to_cart,2024-01-05T20:12:28,17
3864,1961,page_view,2024-01-15T18:43:00,14
3865,1961,click,2024-01-15T18:43:09,46
3866,1961,add_to_cart,2024-01-15T18:44:02,14
3867,1962,page_view,2024-01-13T21:26:00,45
3868,1962,click,2024-01-13T21:26:43,9
3869,1962,add_to_cart,2024-01-13T21:28:00,28
3870,1963,page_view,2024-01-27T21:38:00,4
3871,1963,click,2024-01-27T21:38:47,45
3872,1963,add_to_cart,2024-01-27T21:39:30,34
3873,1964,page_view,2024-01-17T18:37:00,44
3874,1964,click,2024-01-17T18:37:08,45
3875,1964,add_to_cart,2024-01-17T18:38:05,50
3876,1965,page_view,2024-01-01T17:50:00,2
3877,1966,page_view,2024-01-05T21:12:00,37
3878,1966,click,2024-01-05T21:12:10,21
3879,1967,page_view,2024-01-09T06:20:00,13
3880,1968,page_view,2024-01-02T21:32:00,39
3881,1969,page_view,2024-01-09T11:27:00,5
3882,1969,click,2024-01-09T11:28:00,2
3883,1969,add_to_cart,2024-01-09T11:29:17,17
3884,1969,purchase,2024-01-09T11:31:05,31
3885,1970,page_view,2024-01-13T10:29:00,47
3886,1970,click,2024-01-13T10:29:08,46
3887,1970,add_to_cart,2024-01-13T10:29:36,31
3888,1971,page_view,2024-01-27T20:53:00,24
3889,1972,page_view,2024-01-20T09:31:00,7
3890,1972,click,2024-01-20T09:31:08,50
3891,1972,add_to_cart,2024-01-20T09:32:36,35
3892,1973,page_view,2024-01-27T23:25:00,37
3893,1973,click,2024-01-27T23:25:07,24
3894,1973,add_to_cart,2024-01-27T23:25:30,28
3895,1974,page_view,2024-01-19T11:11:00,2
3896,1975,page_view,2024-01-19T23:00:00,7
3897,1976,page_view,2024-01-06T18:17:00,32
3898,1976,purchase,2024-01-06T18:18:25,5
3899,1977,page_view,2024-01-15T20:56:00,49
3900,1977,click,2024-01-15T20:56:18,6
3901,1977,add_to_cart,2024-01-15T20:56:52,29
3902,1978,page_view,2024-01-02T16:43:00,1
3903,1979,page_view,2024-01-06T19:53:00,30
3904,1979,click,2024-01-06T19:53:22,25
3905,1980,page_view,2024-01-15T11:36:00,18
3906,1981,page_view,2024-01-08T23:00:00,35
3907,1981,click,2024-01-08T23:00:41,3
3908,1982,page_view,2024-01-11T14:03:00,11
3909,1983,page_view,2024-01-18T16:06:00,45
3910,1984,page_view,2024-01-08T10:29:00,45
3911,1984,click,2024-01-08T10:29:53,32
3912,1984,add_to_cart,2024-01-08T10:30:14,11
3913,1985,page_view,2024-01-13T13:22:00,42
3914,1985,click,2024-01-13T13:22:54,37
3915,1985,purchase,2024-01-13T13:30:20,46
3916,1986,page_view,2024-01-13T16:52:00,11
3917,1986,click,2024-01-13T16:52:15,36
3918,1987,page_view,2024-01-16T14:39:00,48
3919,1988,page_view,2024-01-01T22:54:00,35
3920,1988,click,2024-01-01T22:54:57,1
3921,1988,add_to_cart,2024-01-01T22:56:10,24
3922,1989,page_view,2024-01-01T11:02:00,35
3923,1989,click,2024-01-01T11:02:50,7
3924,1990,page_view,2024-01-06T07:10:00,12
3925,1991,page_view,2024-01-25T15:56:00,16
3926,1992,page_view,2024-01-30T07:37:00,15
3927,1992,click,2024-01-30T07:37:15,23
3928,1993,page_view,2024-01-06T06:10:00,16
3929,1993,click,2024-01-06T06:10:07,10
3930,1994,page_view,2024-01-12T07:07:00,40
3931,1995,page_view,2024-01-11T15:21:00,46
3932,1995,purchase,2024-01-11T15:28:54,38
3933,1996,page_view,2024-01-17T23:51:00,36
3934,1996,click,2024-01-17T23:51:55,14
3935,1997,page_view,2024-01-29T11:18:00,16
3936,1997,click,2024-01-29T11:18:15,38
3937,1997,add_to_cart,2024-01-29T11:18:25,35
3938,1997,purchase,2024-01-29T11:22:56,8
3939,1998,page_view,2024-01-26T14:48:00,18
3940,1998,click,2024-01-26T14:48:42,4
3941,1998,add_to_cart,2024-01-26T14:49:34,49
3942,1999,page_view,2024-01-28T10:03:00,8
3943,1999,click,2024-01-28T10:03:36,26
3944,1999,add_to_cart,2024-01-28T10:04:47,30
3945,2000,page_view,2024-01-06T08:58:00,1
3946,2000,click,2024-01-06T08:58:43,50
3947,2001,page_view,2024-01-29T20:21:00,40
3948,2001,purchase,2024-01-29T20:24:15,12
3949,2002,page_view,2024-01-13T20:04:00,45
3950,2002,click,2024-01-13T20:04:35,24
3951,2002,add_to_cart,2024-01-13T20:05:36,9
3952,2003,page_view,2024-01-09T21:20:00,10
3953,2004,page_view,2024-01-30T18:16:00,25
3954,2004,click,2024-01-30T18:16:14,45
3955,2004,add_to_cart,2024-01-30T18:17:43,28
3956,2005,page_view,2024-01-26T13:01:00,1
3957,2005,click,2024-01-26T13:01:15,43
3958,2006,page_view,2024-01-28T10:17:00,4
3959,2006,click,2024-01-28T10:17:50,7
3960,2006,add_to_cart,2024-01-28T10:18:29,22
3961,2007,page_view,2024-01-09T12:46:00,50
3962,2007,click,2024-01-09T12:46:42,41
3963,2007,add_to_cart,2024-01-09T12:47:22,43
3964,2008,page_view,2024-01-15T21:58:00,38
3965,2008,click,2024-01-15T21:58:13,17
3966,2009,page_view,2024-01-12T14:55:00,9
3967,2009,click,2024-01-12T14:55:10,33
3968,2010,page_view,2024-01-26T16:44:00,35
3969,2011,page_view,2024-01-01T15:49:00,35
3970,2011,click,2024-01-01T15:49:07,28
3971,2012,page_view,2024-01-19T12:13:00,16
3972,2013,page_view,2024-01-14T17:06:00,23
3973,2014,page_view,2024-01-06T16:29:00,46
3974,2014,click,2024-01-06T16:29:23,28
3975,2014,add_to_cart,2024-01-06T16:30:39,22
3976,2015,page_view,2024-01-26T17:47:00,34
3977,2015,click,2024-01-26T17:47:58,48
3978,2016,page_view,2024-01-11T19:45:00,31
3979,2016,click,2024-01-11T19:45:55,12
3980,2016,add_to_cart,2024-01-11T19:47:10,18
3981,2017,page_view,2024-01-19T11:23:00,20
3982,2018,page_view,2024-01-11T17:05:00,38
3983,2018,click,2024-01-11T17:05:40,11
3984,2018,add_to_cart,2024-01-11T17:06:34,1
3985,2019,page_view,2024-01-18T11:22:00,47
3986,2020,page_view,2024-01-25T15:28:00,12
3987,2020,click,2024-01-25T15:28:17,38
3988,2021,page_view,2024-01-03T11:50:00,11
3989,2021,click,2024-01-03T11:50:22,6
3990,2021,add_to_cart,2024-01-03T11:51:45,12
3991,2022,page_view,2024-01-26T06:38:00,45
3992,2023,page_view,2024-01-15T07:08:00,27
3993,2023,click,2024-01-15T07:08:21,22
3994,2023,purchase,2024-01-15T07:15:09,28
3995,2024,page_view,2024-01-07T11:04:00,31
3996,2025,page_view,2024-01-01T13:39:00,5
3997,2025,click,2024-01-01T13:39:53,6
3998,2026,page_view,2024-01-18T11:08:00,11
3999,2026,click,2024-01-18T11:08:34,6
4000,2026,add_to_cart,2024-01-18T11:09:59,15
