user_id,experiment_name,variant,assigned_at
1447,product_page_redesign,B,2024-01-23
1448,product_page_redesign,A,2024-01-17
1449,product_page_redesign,B,2024-01-27
1450,product_page_redesign,A,2024-01-18
1451,product_page_redesign,B,2024-01-15
1452,product_page_redesign,A,2024-01-15
1453,product_page_redesign,B,2024-01-10
1454,product_page_redesign,A,2024-01-19
1455,product_page_redesign,B,2024-01-05
1456,product_page_redesign,A,2024-01-29
1457,product_page_redesign,B,2024-01-26
1458,product_page_redesign,A,2024-01-10
1459,product_page_redesign,B,2024-01-06
1460,product_page_redesign,A,2024-01-26
1461,product_page_redesign,B,2024-01-09
1462,product_page_redesign,A,2024-01-08
1463,product_page_redesign,B,2024-01-16
1464,product_page_redesign,A,2024-01-12
1465,product_page_redesign,B,2024-01-10
1466,product_page_redesign,A,2024-01-25
1467,product_page_redesign,B,2024-01-28
1468,product_page_redesign,A,2024-01-02
1469,product_page_redesign,B,2024-01-05
1470,product_page_redesign,A,2024-01-12
1471,product_page_redesign,B,2024-01-10
1472,product_page_redesign,A,2024-01-15
1473,product_page_redesign,B,2024-01-06
1474,product_page_redesign,A,2024-01-20
1475,product_page_redesign,B,2024-01-30
1476,product_page_redesign,A,2024-01-06
1477,product_page_redesign,B,2024-01-23
1478,product_page_redesign,A,2024-01-18
1479,product_page_redesign,B,2024-01-10
1480,product_page_redesign,A,2024-01-06
1481,product_page_redesign,B,2024-01-06
1482,product_page_redesign,A,2024-01-27
1483,product_page_redesign,B,2024-01-23
1484,product_page_redesign,A,2024-01-23
1485,product_page_redesign,B,2024-01-29
1486,product_page_redesign,A,2024-01-22
1487,product_page_redesign,B,2024-01-26
1488,product_page_redesign,A,2024-01-05
1489,product_page_redesign,B,2024-01-06
1490,product_page_redesign,A,2024-01-08
1491,product_page_redesign,B,2024-01-04
1492,product_page_redesign,A,2024-01-02
1493,product_page_redesign,B,2024-01-11
1494,product_page_redesign,A,2024-01-19
1495,product_page_redesign,B,2024-01-05
1496,product_page_redesign,A,2024-01-15
1497,product_page_redesign,B,2024-01-09
1498,product_page_redesign,A,2024-01-12
1499,product_page_redesign,B,2024-01-06
1500,product_page_redesign,A,2024-01-07
1501,product_page_redesign,B,2024-01-18
1502,product_page_redesign,A,2024-01-23
1503,product_page_redesign,B,2024-01-02
1504,product_page_redesign,A,2024-01-22
1505,product_page_redesign,B,2024-01-11
1506,product_page_redesign,A,2024-01-12
1507,product_page_redesign,B,2024-01-05
1508,product_page_redesign,A,2024-01-12
1509,product_page_redesign,B,2024-01-15
1510,product_page_redesign,A,2024-01-18
1511,product_page_redesign,B,2024-01-06
1512,product_page_redesign,A,2024-01-18
1513,product_page_redesign,B,2024-01-10
1514,product_page_redesign,A,2024-01-04
1515,product_page_redesign,B,2024-01-30
1516,product_page_redesign,A,2024-01-01
1517,product_page_redesign,B,2024-01-13
1518,product_page_redesign,A,2024-01-30
1519,product_page_redesign,B,2024-01-16
1520,product_page_redesign,A,2024-01-25
1521,product_page_redesign,B,2024-01-05
1522,product_page_redesign,A,2024-01-15
1523,product_page_redesign,B,2024-01-30
1524,product_page_redesign,A,2024-01-11
1525,product_page_redesign,B,2024-01-05
1526,product_page_redesign,A,2024-01-01
1527,product_page_redesign,B,2024-01-24
1528,product_page_redesign,A,2024-01-18
1529,product_page_redesign,B,2024-01-17
1530,product_page_redesign,A,2024-01-11
1531,product_page_redesign,B,2024-01-21
1532,product_page_redesign,A,2024-01-23
1533,product_page_redesign,B,2024-01-10
1534,product_page_redesign,A,2024-01-16
1535,product_page_redesign,B,2024-01-29
1536,product_page_redesign,A,2024-01-10
1537,product_page_redesign,B,2024-01-25
1538,product_page_redesign,A,2024-01-19
1539,product_page_redesign,B,2024-01-22
1540,product_page_redesign,A,2024-01-05
1541,product_page_redesign,B,2024-01-26
1542,product_page_redesign,A,2024-01-19
1543,product_page_redesign,B,2024-01-24
1544,product_page_redesign,A,2024-01-30
1545,product_page_redesign,B,2024-01-30
1546,product_page_redesign,A,2024-01-15
1547,product_page_redesign,B,2024-01-11
1548,product_page_redesign,A,2024-01-23
1549,product_page_redesign,B,2024-01-04
1550,product_page_redesign,A,2024-01-24
1551,product_page_redesign,B,2024-01-16
1552,product_page_redesign,A,2024-01-29
1553,product_page_redesign,B,2024-01-02
1554,product_page_redesign,A,2024-01-05
1555,product_page_redesign,B,2024-01-22
1556,product_page_redesign,A,2024-01-18
1557,product_page_redesign,B,2024-01-04
1558,product_page_redesign,A,2024-01-10
1559,product_page_redesign,B,2024-01-01
1560,product_page_redesign,A,2024-01-13
1561,product_page_redesign,B,2024-01-20
1562,product_page_redesign,A,2024-01-27
1563,product_page_redesign,B,2024-01-08
1564,product_page_redesign,A,2024-01-15
1565,product_page_redesign,B,2024-01-12
1566,product_page_redesign,A,2024-01-03
1567,product_page_redesign,B,2024-01-11
1568,product_page_redesign,A,2024-01-02
1569,product_page_redesign,B,2024-01-20
1570,product_page_redesign,A,2024-01-21
1571,product_page_redesign,B,2024-01-07
1572,product_page_redesign,A,2024-01-19
1573,product_page_redesign,B,2024-01-17
1574,product_page_redesign,A,2024-01-08
1575,product_page_redesign,B,2024-01-26
1576,product_page_redesign,A,2024-01-30
1577,product_page_redesign,B,2024-01-25
1578,product_page_redesign,A,2024-01-09
1579,product_page_redesign,B,2024-01-07
1580,product_page_redesign,A,2024-01-01
1581,product_page_redesign,B,2024-01-03
1582,product_page_redesign,A,2024-01-18
1583,product_page_redesign,B,2024-01-28
1584,product_page_redesign,A,2024-01-15
1585,product_page_redesign,B,2024-01-22
1586,product_page_redesign,A,2024-01-22
1587,product_page_redesign,B,2024-01-03
1588,product_page_redesign,A,2024-01-17
1589,product_page_redesign,B,2024-01-13
1590,product_page_redesign,A,2024-01-07
1591,product_page_redesign,B,2024-01-16
1592,product_page_redesign,A,2024-01-11
1593,product_page_redesign,B,2024-01-20
1594,product_page_redesign,A,2024-01-20
1595,product_page_redesign,B,2024-01-17
1596,product_page_redesign,A,2024-01-02
1597,product_page_redesign,B,2024-01-30
1598,product_page_redesign,A,2024-01-22
1599,product_page_redesign,B,2024-01-12
1600,product_page_redesign,A,2024-01-13
1601,product_page_redesign,B,2024-01-05
1602,product_page_redesign,A,2024-01-23
1603,product_page_redesign,B,2024-01-28
1604,product_page_redesign,A,2024-01-14
1605,product_page_redesign,B,2024-01-12
1606,product_page_redesign,A,2024-01-13
1607,product_page_redesign,B,2024-01-12
1608,product_page_redesign,A,2024-01-01
1609,product_page_redesign,B,2024-01-10
1610,product_page_redesign,A,2024-01-12
1611,product_page_redesign,B,2024-01-12
1612,product_page_redesign,A,2024-01-10
1613,product_page_redesign,B,2024-01-15
1614,product_page_redesign,A,2024-01-28
1615,product_page_redesign,B,2024-01-18
1616,product_page_redesign,A,2024-01-03
1617,product_page_redesign,B,2024-01-07
1618,product_page_redesign,A,2024-01-24
1619,product_page_redesign,B,2024-01-29
1620,product_page_redesign,A,2024-01-15
1621,product_page_redesign,B,2024-01-24
1622,product_page_redesign,A,2024-01-14
1623,product_page_redesign,B,2024-01-26
1624,product_page_redesign,A,2024-01-15
1625,product_page_redesign,B,2024-01-10
1626,product_page_redesign,A,2024-01-06
1627,product_page_redesign,B,2024-01-26
1628,product_page_redesign,A,2024-01-24
1629,product_page_redesign,B,2024-01-29
1630,product_page_redesign,A,2024-01-14
1631,product_page_redesign,B,2024-01-24
1632,product_page_redesign,A,2024-01-29
1633,product_page_redesign,B,2024-01-14
1634,product_page_redesign,A,2024-01-05
1635,product_page_redesign,B,2024-01-27
1636,product_page_redesign,A,2024-01-19
1637,product_page_redesign,B,2024-01-20
1638,product_page_redesign,A,2024-01-03
1639,product_page_redesign,B,2024-01-05
1640,product_page_redesign,A,2024-01-07
1641,product_page_redesign,B,2024-01-10
1642,product_page_redesign,A,2024-01-16
1643,product_page_redesign,B,2024-01-28
1644,product_page_redesign,A,2024-01-17
1645,product_page_redesign,B,2024-01-11
1646,product_page_redesign,A,2024-01-03
1647,product_page_redesign,B,2024-01-30
1648,product_page_redesign,A,2024-01-19
1649,product_page_redesign,B,2024-01-25
1650,product_page_redesign,A,2024-01-13
1651,product_page_redesign,B,2024-01-03
1652,product_page_redesign,A,2024-01-01
1653,product_page_redesign,B,2024-01-14
1654,product_page_redesign,A,2024-01-21
1655,product_page_redesign,B,2024-01-30
1656,product_page_redesign,A,2024-01-09
1657,product_page_redesign,B,2024-01-14
1658,product_page_redesign,A,2024-01-06
1659,product_page_redesign,B,2024-01-18
1660,product_page_redesign,A,2024-01-15
1661,product_page_redesign,B,2024-01-23
1662,product_page_redesign,A,2024-01-19
1663,product_page_redesign,B,2024-01-25
1664,product_page_redesign,A,2024-01-30
1665,product_page_redesign,B,2024-01-05
1666,product_page_redesign,A,2024-01-07
1667,product_page_redesign,B,2024-01-06
1668,product_page_redesign,A,2024-01-27
1669,product_page_redesign,B,2024-01-13
1670,product_page_redesign,A,2024-01-10
1671,product_page_redesign,B,2024-01-18
1672,product_page_redesign,A,2024-01-16
1673,product_page_redesign,B,2024-01-02
1674,product_page_redesign,A,2024-01-27
1675,product_page_redesign,B,2024-01-27
1676,product_page_redesign,A,2024-01-10
1677,product_page_redesign,B,2024-01-27
1678,product_page_redesign,A,2024-01-19
1679,product_page_redesign,B,2024-01-10
1680,product_page_redesign,A,2024-01-16
1681,product_page_redesign,B,2024-01-18
1682,product_page_redesign,A,2024-01-24
1683,product_page_redesign,B,2024-01-15
1684,product_page_redesign,A,2024-01-08
1685,product_page_redesign,B,2024-01-01
1686,product_page_redesign,A,2024-01-26
1687,product_page_redesign,B,2024-01-01
1688,product_page_redesign,A,2024-01-05
1689,product_page_redesign,B,2024-01-09
1690,product_page_redesign,A,2024-01-10
1691,product_page_redesign,B,2024-01-21
1692,product_page_redesign,A,2024-01-27
1693,product_page_redesign,B,2024-01-21
1694,product_page_redesign,A,2024-01-16
1695,product_page_redesign,B,2024-01-04
1696,product_page_redesign,A,2024-01-21
1697,product_page_redesign,B,2024-01-22
1698,product_page_redesign,A,2024-01-29
1699,product_page_redesign,B,2024-01-10
1700,product_page_redesign,A,2024-01-14
1701,product_page_redesign,B,2024-01-06
1702,product_page_redesign,A,2024-01-16
1703,product_page_redesign,B,2024-01-30
1704,product_page_redesign,A,2024-01-23
1705,product_page_redesign,B,2024-01-21
1706,product_page_redesign,A,2024-01-08
1707,product_page_redesign,B,2024-01-01
1708,product_page_redesign,A,2024-01-04
1709,product_page_redesign,B,2024-01-25
1710,product_page_redesign,A,2024-01-09
1711,product_page_redesign,B,2024-01-16
1712,product_page_redesign,A,2024-01-03
1713,product_page_redesign,B,2024-01-20
1714,product_page_redesign,A,2024-01-24
1715,product_page_redesign,B,2024-01-12
1716,product_page_redesign,A,2024-01-19
1717,product_page_redesign,B,2024-01-16
1718,product_page_redesign,A,2024-01-19
1719,product_page_redesign,B,2024-01-14
1720,product_page_redesign,A,2024-01-28
1721,product_page_redesign,B,2024-01-09
1722,product_page_redesign,A,2024-01-21
1723,product_page_redesign,B,2024-01-22
1724,product_page_redesign,A,2024-01-16
1725,product_page_redesign,B,2024-01-23
1726,product_page_redesign,A,2024-01-27
1727,product_page_redesign,B,2024-01-04
1728,product_page_redesign,A,2024-01-12
1729,product_page_redesign,B,2024-01-17
1730,product_page_redesign,A,2024-01-24
1731,product_page_redesign,B,2024-01-19
1732,product_page_redesign,A,2024-01-01
1733,product_page_redesign,B,2024-01-28
1734,product_page_redesign,A,2024-01-09
1735,product_page_redesign,B,2024-01-06
1736,product_page_redesign,A,2024-01-19
1737,product_page_redesign,B,2024-01-02
1738,product_page_redesign,A,2024-01-05
1739,product_page_redesign,B,2024-01-11
1740,product_page_redesign,A,2024-01-15
1741,product_page_redesign,B,2024-01-29
1742,product_page_redesign,A,2024-01-23
1743,product_page_redesign,B,2024-01-05
1744,product_page_redesign,A,2024-01-12
1745,product_page_redesign,B,2024-01-06
1746,product_page_redesign,A,2024-01-02
1747,product_page_redesign,B,2024-01-09
1748,product_page_redesign,A,2024-01-12
1749,product_page_redesign,B,2024-01-14
1750,product_page_redesign,A,2024-01-21
1751,product_page_redesign,B,2024-01-30
1752,product_page_redesign,A,2024-01-12
1753,product_page_redesign,B,2024-01-02
1754,product_page_redesign,A,2024-01-10
1755,product_page_redesign,B,2024-01-10
1756,product_page_redesign,A,2024-01-17
1757,product_page_redesign,B,2024-01-21
1758,product_page_redesign,A,2024-01-30
1759,product_page_redesign,B,2024-01-03
1760,product_page_redesign,A,2024-01-17
1761,product_page_redesign,B,2024-01-07
1762,product_page_redesign,A,2024-01-25
1763,product_page_redesign,B,2024-01-21
1764,product_page_redesign,A,2024-01-06
1765,product_page_redesign,B,2024-01-25
1766,product_page_redesign,A,2024-01-04
1767,product_page_redesign,B,2024-01-20
1768,product_page_redesign,A,2024-01-25
1769,product_page_redesign,B,2024-01-06
1770,product_page_redesign,A,2024-01-18
1771,product_page_redesign,B,2024-01-11
1772,product_page_redesign,A,2024-01-28
1773,product_page_redesign,B,2024-01-11
1774,product_page_redesign,A,2024-01-27
1775,product_page_redesign,B,2024-01-28
1776,product_page_redesign,A,2024-01-22
1777,product_page_redesign,B,2024-01-26
1778,product_page_redesign,A,2024-01-10
1779,product_page_redesign,B,2024-01-09
1780,product_page_redesign,A,2024-01-22
1781,product_page_redesign,B,2024-01-23
1782,product_page_redesign,A,2024-01-23
1783,product_page_redesign,B,2024-01-12
1784,product_page_redesign,A,2024-01-04
1785,product_page_redesign,B,2024-01-18
1786,product_page_redesign,A,2024-01-19
1787,product_page_redesign,B,2024-01-12
1788,product_page_redesign,A,2024-01-27
1789,product_page_redesign,B,2024-01-05
1790,product_page_redesign,A,2024-01-01
1791,product_page_redesign,B,2024-01-05
1792,product_page_redesign,A,2024-01-17
1793,product_page_redesign,B,2024-01-10
1794,product_page_redesign,A,2024-01-12
1795,product_page_redesign,B,2024-01-25
1796,product_page_redesign,A,2024-01-16
1797,product_page_redesign,B,2024-01-14
1798,product_page_redesign,A,2024-01-11
1799,product_page_redesign,B,2024-01-30
1800,product_page_redesign,A,2024-01-30
1801,product_page_redesign,B,2024-01-06
1802,product_page_redesign,A,2024-01-04
1803,product_page_redesign,B,2024-01-07
1804,product_page_redesign,A,2024-01-05
1805,product_page_redesign,B,2024-01-17
1806,product_page_redesign,A,2024-01-08
1807,product_page_redesign,B,2024-01-27
1808,product_page_redesign,A,2024-01-07
1809,product_page_redesign,B,2024-01-26
1810,product_page_redesign,A,2024-01-29
1811,product_page_redesign,B,2024-01-18
1812,product_page_redesign,A,2024-01-20
1813,product_page_redesign,B,2024-01-23
1814,product_page_redesign,A,2024-01-27
1815,product_page_redesign,B,2024-01-17
1816,product_page_redesign,A,2024-01-28
1817,product_page_redesign,B,2024-01-18
1818,product_page_redesign,A,2024-01-23
1819,product_page_redesign,B,2024-01-18
1820,product_page_redesign,A,2024-01-23
1821,product_page_redesign,B,2024-01-25
1822,product_page_redesign,A,2024-01-26
1823,product_page_redesign,B,2024-01-04
1824,product_page_redesign,A,2024-01-14
1825,product_page_redesign,B,2024-01-15
1826,product_page_redesign,A,2024-01-30
1827,product_page_redesign,B,2024-01-03
1828,product_page_redesign,A,2024-01-04
1829,product_page_redesign,B,2024-01-27
1830,product_page_redesign,A,2024-01-05
1831,product_page_redesign,B,2024-01-30
1832,product_page_redesign,A,2024-01-01
1833,product_page_redesign,B,2024-01-16
1834,product_page_redesign,A,2024-01-12
1835,product_page_redesign,B,2024-01-10
1836,product_page_redesign,A,2024-01-23
1837,product_page_redesign,B,2024-01-12
1838,product_page_redesign,A,2024-01-05
1839,product_page_redesign,B,2024-01-27
1840,product_page_redesign,A,2024-01-15
1841,product_page_redesign,B,2024-01-29
1842,product_page_redesign,A,2024-01-20
1843,product_page_redesign,B,2024-01-17
1844,product_page_redesign,A,2024-01-25
1845,product_page_redesign,B,2024-01-11
1846,product_page_redesign,A,2024-01-06
1847,product_page_redesign,B,2024-01-23
1848,product_page_redesign,A,2024-01-10
1849,product_page_redesign,B,2024-01-01
1850,product_page_redesign,A,2024-01-24
1851,product_page_redesign,B,2024-01-27
1852,product_page_redesign,A,2024-01-04
1853,product_page_redesign,B,2024-01-08
1854,product_page_redesign,A,2024-01-05
1855,product_page_redesign,B,2024-01-28
1856,product_page_redesign,A,2024-01-23
1857,product_page_redesign,B,2024-01-05
1858,product_page_redesign,A,2024-01-23
1859,product_page_redesign,B,2024-01-08
1860,product_page_redesign,A,2024-01-10
1861,product_page_redesign,B,2024-01-05
1862,product_page_redesign,A,2024-01-07
1863,product_page_redesign,B,2024-01-05
1864,product_page_redesign,A,2024-01-03
1865,product_page_redesign,B,2024-01-14
1866,product_page_redesign,A,2024-01-23
1867,product_page_redesign,B,2024-01-25
1868,product_page_redesign,A,2024-01-26
1869,product_page_redesign,B,2024-01-04
1870,product_page_redesign,A,2024-01-03
1871,product_page_redesign,B,2024-01-01
1872,product_page_redesign,A,2024-01-25
1873,product_page_redesign,B,2024-01-16
1874,product_page_redesign,A,2024-01-25
1875,product_page_redesign,B,2024-01-14
1876,product_page_redesign,A,2024-01-02
1877,product_page_redesign,B,2024-01-07
1878,product_page_redesign,A,2024-01-04
1879,product_page_redesign,B,2024-01-02
1880,product_page_redesign,A,2024-01-26
1881,product_page_redesign,B,2024-01-22
1882,product_page_redesign,A,2024-01-17
1883,product_page_redesign,B,2024-01-19
1884,product_page_redesign,A,2024-01-02
1885,product_page_redesign,B,2024-01-16
1886,product_page_redesign,A,2024-01-04
1887,product_page_redesign,B,2024-01-30
1888,product_page_redesign,A,2024-01-09
1889,product_page_redesign,B,2024-01-02
1890,product_page_redesign,A,2024-01-03
1891,product_page_redesign,B,2024-01-10
1892,product_page_redesign,A,2024-01-22
1893,product_page_redesign,B,2024-01-01
1894,product_page_redesign,A,2024-01-25
1895,product_page_redesign,B,2024-01-04
1896,product_page_redesign,A,2024-01-26
1897,product_page_redesign,B,2024-01-04
1898,product_page_redesign,A,2024-01-30
1899,product_page_redesign,B,2024-01-20
1900,product_page_redesign,A,2024-01-07
1901,product_page_redesign,B,2024-01-19
1902,product_page_redesign,A,2024-01-29
1903,product_page_redesign,B,2024-01-07
1904,product_page_redesign,A,2024-01-06
1905,product_page_redesign,B,2024-01-22
1906,product_page_redesign,A,2024-01-12
1907,product_page_redesign,B,2024-01-01
1908,product_page_redesign,A,2024-01-03
1909,product_page_redesign,B,2024-01-05
1910,product_page_redesign,A,2024-01-28
1911,product_page_redesign,B,2024-01-24
1912,product_page_redesign,A,2024-01-09
1913,product_page_redesign,B,2024-01-19
1914,product_page_redesign,A,2024-01-12
1915,product_page_redesign,B,2024-01-12
1916,product_page_redesign,A,2024-01-06
1917,product_page_redesign,B,2024-01-28
1918,product_page_redesign,A,2024-01-17
1919,product_page_redesign,B,2024-01-25
1920,product_page_redesign,A,2024-01-24
1921,product_page_redesign,B,2024-01-20
1922,product_page_redesign,A,2024-01-08
1923,product_page_redesign,B,2024-01-17
1924,product_page_redesign,A,2024-01-19
1925,product_page_redesign,B,2024-01-03
1926,product_page_redesign,A,2024-01-04
1927,product_page_redesign,B,2024-01-27
1928,product_page_redesign,A,2024-01-19
1929,product_page_redesign,B,2024-01-25
1930,product_page_redesign,A,2024-01-01
1931,product_page_redesign,B,2024-01-17
1932,product_page_redesign,A,2024-01-07
1933,product_page_redesign,B,2024-01-23
1934,product_page_redesign,A,2024-01-07
1935,product_page_redesign,B,2024-01-10
1936,product_page_redesign,A,2024-01-06
1937,product_page_redesign,B,2024-01-29
1938,product_page_redesign,A,2024-01-25
1939,product_page_redesign,B,2024-01-18
1940,product_page_redesign,A,2024-01-01
1941,product_page_redesign,B,2024-01-24
1942,product_page_redesign,A,2024-01-04
1943,product_page_redesign,B,2024-01-30
1944,product_page_redesign,A,2024-01-07
1945,product_page_redesign,B,2024-01-30
1946,product_page_redesign,A,2024-01-17
1947,product_page_redesign,B,2024-01-28
1948,product_page_redesign,A,2024-01-23
1949,product_page_redesign,B,2024-01-16
1950,product_page_redesign,A,2024-01-12
1951,product_page_redesign,B,2024-01-23
1952,product_page_redesign,A,2024-01-19
1953,product_page_redesign,B,2024-01-06
1954,product_page_redesign,A,2024-01-15
1955,product_page_redesign,B,2024-01-22
1956,product_page_redesign,A,2024-01-04
1957,product_page_redesign,B,2024-01-06
1958,product_page_redesign,A,2024-01-27
1959,product_page_redesign,B,2024-01-12
1960,product_page_redesign,A,2024-01-13
1961,product_page_redesign,B,2024-01-14
1962,product_page_redesign,A,2024-01-07
1963,product_page_redesign,B,2024-01-17
1964,product_page_redesign,A,2024-01-08
1965,product_page_redesign,B,2024-01-14
1966,product_page_redesign,A,2024-01-04
1967,product_page_redesign,B,2024-01-25
1968,product_page_redesign,A,2024-01-11
1969,product_page_redesign,B,2024-01-04
1970,product_page_redesign,A,2024-01-15
1971,product_page_redesign,B,2024-01-04
1972,product_page_redesign,A,2024-01-17
1973,product_page_redesign,B,2024-01-05
1974,product_page_redesign,A,2024-01-16
1975,product_page_redesign,B,2024-01-25
1976,product_page_redesign,A,2024-01-12
1977,product_page_redesign,B,2024-01-23
1978,product_page_redesign,A,2024-01-10
1979,product_page_redesign,B,2024-01-18
1980,product_page_redesign,A,2024-01-24
1981,product_page_redesign,B,2024-01-02
1982,product_page_redesign,A,2024-01-03
1983,product_page_redesign,B,2024-01-11
1984,product_page_redesign,A,2024-01-16
1985,product_page_redesign,B,2024-01-04
1986,product_page_redesign,A,2024-01-13
1987,product_page_redesign,B,2024-01-10
1988,product_page_redesign,A,2024-01-15
1989,product_page_redesign,B,2024-01-20
1990,product_page_redesign,A,2024-01-24
1991,product_page_redesign,B,2024-01-10
1992,product_page_redesign,A,2024-01-22
1993,product_page_redesign,B,2024-01-27
1994,product_page_redesign,A,2024-01-15
1995,product_page_redesign,B,2024-01-08
1996,product_page_redesign,A,2024-01-18
1997,product_page_redesign,B,2024-01-14
1998,product_page_redesign,A,2024-01-10
1999,product_page_redesign,B,2024-01-28
2000,product_page_redesign,A,2024-01-14
