session_id,user_id,session_start,device
1316,755,2024-01-05T17:52:00,mobile
1317,756,2024-01-08T12:34:00,mobile
1318,756,2024-01-06T14:05:00,mobile
1319,756,2024-01-18T16:46:00,mobile
1320,757,2024-01-28T13:21:00,desktop
1321,757,2024-01-04T13:55:00,desktop
1322,758,2024-01-13T23:20:00,mobile
1323,759,2024-01-10T14:14:00,mobile
1324,759,2024-01-20T21:10:00,mobile
1325,760,2024-01-12T12:25:00,desktop
1326,761,2024-01-12T12:52:00,desktop
1327,761,2024-01-02T06:39:00,desktop
1328,762,2024-01-26T09:18:00,mobile
1329,762,2024-01-15T18:39:00,mobile
1330,762,2024-01-19T22:30:00,mobile
1331,763,2024-01-17T22:35:00,mobile
1332,764,2024-01-25T19:26:00,mobile
1333,764,2024-01-19T22:26:00,mobile
1334,764,2024-01-11T22:21:00,mobile
1335,765,2024-01-24T19:23:00,mobile
1336,765,2024-01-10T11:32:00,mobile
1337,766,2024-01-11T06:08:00,mobile
1338,767,2024-01-19T13:04:00,desktop
1339,767,2024-01-03T12:00:00,desktop
1340,768,2024-01-10T15:18:00,mobile
1341,768,2024-01-16T10:31:00,mobile
1342,769,2024-01-21T20:46:00,desktop
1343,770,2024-01-12T22:47:00,mobile
1344,771,2024-01-23T23:51:00,mobile
1345,771,2024-01-03T10:12:00,mobile
1346,771,2024-01-01T08:33:00,mobile
1347,772,2024-01-25T21:25:00,mobile
1348,772,2024-01-06T11:57:00,mobile
1349,773,2024-01-16T10:24:00,mobile
1350,773,2024-01-11T10:39:00,mobile
1351,774,2024-01-08T09:25:00,desktop
1352,774,2024-01-03T20:43:00,desktop
1353,775,2024-01-06T06:20:00,desktop
1354,775,2024-01-14T11:06:00,desktop
1355,776,2024-01-05T13:57:00,desktop
1356,776,2024-01-28T23:13:00,desktop
1357,777,2024-01-29T21:14:00,mobile
1358,777,2024-01-01T16:16:00,mobile
1359,778,2024-01-15T20:00:00,desktop
1360,779,2024-01-25T22:58:00,desktop
1361,779,2024-01-23T16:08:00,desktop
1362,780,2024-01-05T10:01:00,desktop
1363,780,2024-01-26T17:25:00,desktop
1364,781,2024-01-06T07:56:00,mobile
1365,781,2024-01-29T20:33:00,mobile
1366,782,2024-01-12T22:22:00,desktop
1367,782,2024-01-30T07:12:00,desktop
1368,783,2024-01-28T16:07:00,mobile
1369,783,2024-01-19T08:01:00,mobile
1370,783,2024-01-19T17:42:00,mobile
1371,784,2024-01-16T08:13:00,mobile
1372,784,2024-01-02T10:46:00,mobile
1373,785,2024-01-14T20:48:00,desktop
1374,785,2024-01-04T09:24:00,desktop
1375,785,2024-01-11T22:48:00,desktop
1376,785,2024-01-20T12:02:00,desktop
1377,786,2024-01-29T15:49:00,mobile
1378,787,2024-01-30T16:55:00,desktop
1379,787,2024-01-27T12:44:00,desktop
1380,788,2024-01-26T08:51:00,desktop
1381,789,2024-01-20T17:08:00,desktop
1382,789,2024-01-01T09:14:00,desktop
1383,790,2024-01-10T10:13:00,mobile
1384,791,2024-01-12T11:30:00,tablet
1385,792,2024-01-03T19:27:00,mobile
1386,792,2024-01-29T09:21:00,mobile
1387,793,2024-01-08T15:02:00,mobile
1388,793,2024-01-25T20:23:00,mobile
1389,794,2024-01-15T17:23:00,desktop
1390,795,2024-01-14T06:07:00,desktop
1391,796,2024-01-01T19:35:00,mobile
1392,797,2024-01-17T07:34:00,mobile
1393,798,2024-01-01T09:21:00,desktop
1394,799,2024-01-02T20:45:00,mobile
1395,800,2024-01-13T11:07:00,desktop
1396,801,2024-01-15T19:45:00,mobile
1397,801,2024-01-22T12:38:00,mobile
1398,802,2024-01-14T10:05:00,tablet
1399,802,2024-01-16T06:02:00,tablet
1400,802,2024-01-14T09:19:00,tablet
1401,803,2024-01-19T21:42:00,mobile
1402,804,2024-01-18T08:52:00,mobile
1403,804,2024-01-01T16:15:00,mobile
1404,805,2024-01-20T22:02:00,mobile
1405,806,2024-01-20T22:31:00,desktop
1406,807,2024-01-14T18:38:00,mobile
1407,808,2024-01-16T15:03:00,mobile
1408,809,2024-01-24T22:42:00,tablet
1409,810,2024-01-01T08:45:00,tablet
1410,811,2024-01-04T08:26:00,desktop
1411,811,2024-01-22T06:40:00,desktop
1412,811,2024-01-12T22:38:00,desktop
1413,812,2024-01-05T09:05:00,tablet
1414,813,2024-01-21T15:59:00,mobile
1415,813,2024-01-29T14:19:00,mobile
1416,814,2024-01-17T13:36:00,mobile
1417,815,2024-01-18T11:03:00,desktop
1418,815,2024-01-03T11:53:00,desktop
1419,815,2024-01-17T21:43:00,desktop
1420,816,2024-01-15T18:37:00,tablet
1421,816,2024-01-21T07:17:00,tablet
1422,817,2024-01-02T21:57:00,mobile
1423,818,2024-01-29T23:35:00,mobile
1424,819,2024-01-22T18:11:00,desktop
1425,819,2024-01-30T19:44:00,desktop
1426,819,2024-01-20T19:01:00,desktop
1427,820,2024-01-05T11:59:00,tablet
1428,821,2024-01-19T13:17:00,mobile
1429,821,2024-01-16T10:48:00,mobile
1430,822,2024-01-04T13:22:00,mobile
1431,822,2024-01-27T11:52:00,mobile
1432,822,2024-01-07T21:46:00,mobile
1433,822,2024-01-08T07:58:00,mobile
1434,823,2024-01-25T15:31:00,desktop
1435,823,2024-01-09T06:50:00,desktop
1436,823,2024-01-29T08:49:00,desktop
1437,823,2024-01-21T07:34:00,desktop
1438,824,2024-01-15T23:09:00,desktop
1439,824,2024-01-20T11:58:00,desktop
1440,824,2024-01-18T19:39:00,desktop
1441,825,2024-01-18T20:19:00,desktop
1442,825,2024-01-09T16:51:00,desktop
1443,826,2024-01-25T21:23:00,desktop
1444,826,2024-01-23T07:22:00,desktop
1445,826,2024-01-14T16:15:00,desktop
1446,827,2024-01-19T14:20:00,desktop
1447,828,2024-01-26T10:19:00,desktop
1448,828,2024-01-02T15:58:00,desktop
1449,829,2024-01-29T23:39:00,mobile
1450,830,2024-01-30T15:20:00,tablet
1451,830,2024-01-15T16:34:00,tablet
1452,830,2024-01-07T22:51:00,tablet
1453,831,2024-01-29T18:50:00,mobile
1454,831,2024-01-14T16:44:00,mobile
1455,832,2024-01-23T19:10:00,mobile
1456,833,2024-01-22T21:19:00,mobile
1457,834,2024-01-03T17:58:00,desktop
1458,834,2024-01-26T22:40:00,desktop
1459,834,2024-01-16T22:25:00,desktop
1460,834,2024-01-05T12:55:00,desktop
1461,835,2024-01-14T14:54:00,tablet
1462,835,2024-01-05T09:58:00,tablet
1463,835,2024-01-12T18:55:00,tablet
1464,835,2024-01-17T11:19:00,tablet
1465,836,2024-01-12T14:03:00,mobile
1466,836,2024-01-10T17:18:00,mobile
1467,836,2024-01-03T09:08:00,mobile
1468,837,2024-01-16T08:28:00,mobile
1469,837,2024-01-07T13:42:00,mobile
1470,838,2024-01-06T06:12:00,tablet
1471,839,2024-01-01T23:03:00,desktop
1472,840,2024-01-02T14:21:00,tablet
1473,841,2024-01-17T10:17:00,mobile
1474,841,2024-01-08T15:00:00,mobile
1475,842,2024-01-24T09:32:00,mobile
1476,842,2024-01-16T22:18:00,mobile
1477,843,2024-01-06T14:16:00,desktop
1478,844,2024-01-14T07:52:00,mobile
1479,845,2024-01-15T23:06:00,desktop
1480,845,2024-01-30T16:15:00,desktop
1481,846,2024-01-28T23:47:00,desktop
1482,846,2024-01-14T22:32:00,desktop
1483,847,2024-01-16T10:53:00,desktop
1484,847,2024-01-08T07:51:00,desktop
1485,847,2024-01-18T18:45:00,desktop
1486,847,2024-01-19T20:10:00,desktop
1487,848,2024-01-13T11:56:00,mobile
1488,849,2024-01-18T12:10:00,desktop
1489,849,2024-01-01T08:44:00,desktop
1490,850,2024-01-28T23:58:00,mobile
1491,850,2024-01-13T08:18:00,mobile
1492,851,2024-01-30T16:41:00,mobile
1493,851,2024-01-02T21:17:00,mobile
1494,852,2024-01-05T12:20:00,desktop
1495,852,2024-01-02T06:12:00,desktop
1496,853,2024-01-27T14:21:00,mobile
1497,854,2024-01-13T19:17:00,desktop
1498,854,2024-01-03T08:45:00,desktop
1499,854,2024-01-11T09:25:00,desktop
1500,855,2024-01-20T21:02:00,mobile
1501,856,2024-01-07T19:26:00,mobile
1502,856,2024-01-06T18:38:00,mobile
1503,857,2024-01-18T23:33:00,tablet
1504,857,2024-01-16T08:23:00,tablet
1505,858,2024-01-01T13:08:00,mobile
1506,858,2024-01-29T17:29:00,mobile
1507,858,2024-01-01T17:59:00,mobile
1508,859,2024-01-17T16:07:00,desktop
1509,860,2024-01-26T08:06:00,mobile
1510,860,2024-01-18T10:17:00,mobile
1511,861,2024-01-14T14:11:00,desktop
1512,861,2024-01-29T14:46:00,desktop
1513,861,2024-01-10T17:31:00,desktop
1514,862,2024-01-16T06:45:00,mobile
1515,862,2024-01-29T16:26:00,mobile
1516,862,2024-01-07T10:17:00,mobile
1517,863,2024-01-20T16:56:00,mobile
1518,863,2024-01-02T08:31:00,mobile
1519,863,2024-01-17T11:10:00,mobile
1520,864,2024-01-30T17:00:00,mobile
1521,864,2024-01-25T07:05:00,mobile
1522,864,2024-01-22T08:20:00,mobile
1523,865,2024-01-26T20:03:00,mobile
1524,865,2024-01-19T16:43:00,mobile
1525,865,2024-01-21T08:56:00,mobile
1526,866,2024-01-21T10:51:00,desktop
1527,867,2024-01-12T10:38:00,mobile
1528,867,2024-01-17T10:30:00,mobile
1529,867,2024-01-03T12:57:00,mobile
1530,868,2024-01-12T23:42:00,desktop
1531,869,2024-01-24T17:28:00,mobile
1532,869,2024-01-13T14:34:00,mobile
1533,870,2024-01-29T15:59:00,mobile
1534,870,2024-01-08T18:58:00,mobile
1535,870,2024-01-30T10:34:00,mobile
1536,870,2024-01-23T07:25:00,mobile
1537,871,2024-01-27T06:38:00,desktop
1538,872,2024-01-01T09:56:00,mobile
1539,873,2024-01-20T06:09:00,mobile
1540,874,2024-01-13T07:43:00,desktop
1541,875,2024-01-30T14:44:00,mobile
1542,876,2024-01-22T10:11:00,tablet
1543,876,2024-01-29T17:55:00,tablet
1544,876,2024-01-02T08:20:00,tablet
1545,877,2024-01-26T14:28:00,mobile
1546,878,2024-01-02T21:06:00,mobile
1547,879,2024-01-23T17:41:00,mobile
1548,879,2024-01-27T08:03:00,mobile
1549,879,2024-01-22T12:19:00,mobile
1550,880,2024-01-04T06:17:00,desktop
1551,880,2024-01-25T15:04:00,desktop
1552,880,2024-01-21T16:56:00,desktop
1553,881,2024-01-12T13:58:00,mobile
1554,881,2024-01-02T17:24:00,mobile
1555,882,2024-01-13T19:58:00,mobile
1556,882,2024-01-02T13:30:00,mobile
1557,883,2024-01-19T15:19:00,tablet
1558,883,2024-01-28T13:01:00,tablet
1559,884,2024-01-01T12:10:00,mobile
1560,885,2024-01-05T18:11:00,mobile
1561,886,2024-01-23T10:14:00,mobile
1562,886,2024-01-02T17:15:00,mobile
1563,886,2024-01-18T19:32:00,mobile
1564,887,2024-01-30T06:18:00,mobile
1565,888,2024-01-18T20:20:00,desktop
1566,888,2024-01-19T19:19:00,desktop
1567,889,2024-01-12T17:33:00,mobile
1568,890,2024-01-30T20:07:00,desktop
1569,891,2024-01-25T23:00:00,mobile
1570,892,2024-01-30T22:50:00,desktop
1571,893,2024-01-04T22:27:00,mobile
1572,894,2024-01-19T20:44:00,desktop
1573,894,2024-01-25T16:58:00,desktop
1574,894,2024-01-18T18:38:00,desktop
1575,895,2024-01-29T15:55:00,mobile
1576,896,2024-01-24T21:10:00,mobile
1577,897,2024-01-27T13:08:00,mobile
1578,897,2024-01-09T21:17:00,mobile
1579,898,2024-01-12T12:44:00,tablet
1580,899,2024-01-05T07:40:00,mobile
1581,899,2024-01-23T10:14:00,mobile
1582,900,2024-01-23T12:02:00,mobile
1583,901,2024-01-29T07:26:00,desktop
1584,902,2024-01-12T18:57:00,desktop
1585,903,2024-01-22T08:30:00,mobile
1586,904,2024-01-17T12:07:00,desktop
1587,904,2024-01-20T18:25:00,desktop
1588,905,2024-01-02T17:25:00,desktop
1589,906,2024-01-30T18:29:00,desktop
1590,907,2024-01-05T08:36:00,mobile
1591,908,2024-01-19T15:49:00,mobile
1592,909,2024-01-14T18:12:00,tablet
1593,910,2024-01-10T18:10:00,mobile
1594,911,2024-01-09T12:50:00,desktop
1595,911,2024-01-24T16:41:00,desktop
1596,911,2024-01-05T09:43:00,desktop
1597,911,2024-01-02T23:47:00,desktop
1598,912,2024-01-04T19:09:00,tablet
1599,912,2024-01-09T13:12:00,tablet
1600,913,2024-01-15T11:56:00,mobile
1601,914,2024-01-08T14:12:00,mobile
1602,915,2024-01-27T17:54:00,mobile
1603,916,2024-01-13T14:31:00,desktop
1604,916,2024-01-23T14:46:00,desktop
1605,917,2024-01-07T17:15:00,mobile
1606,918,2024-01-03T19:13:00,desktop
1607,918,2024-01-01T16:59:00,desktop
1608,918,2024-01-03T16:11:00,desktop
1609,918,2024-01-13T18:19:00,desktop
1610,919,2024-01-19T09:17:00,mobile
1611,919,2024-01-07T13:50:00,mobile
1612,920,2024-01-11T15:13:00,desktop
1613,921,2024-01-22T20:14:00,mobile
1614,922,2024-01-18T09:31:00,desktop
1615,923,2024-01-04T08:23:00,mobile
1616,924,2024-01-09T11:27:00,mobile
1617,924,2024-01-28T21:03:00,mobile
1618,924,2024-01-22T06:44:00,mobile
1619,924,2024-01-15T20:28:00,mobile
1620,925,2024-01-30T07:41:00,mobile
1621,926,2024-01-05T20:59:00,mobile
1622,927,2024-01-01T10:30:00,mobile
1623,928,2024-01-04T19:01:00,mobile
1624,928,2024-01-07T18:33:00,mobile
1625,928,2024-01-06T07:12:00,mobile
1626,929,2024-01-24T06:38:00,mobile
1627,930,2024-01-24T17:39:00,mobile
1628,931,2024-01-30T13:09:00,mobile
1629,931,2024-01-20T12:57:00,mobile
1630,932,2024-01-28T21:44:00,tablet
1631,933,2024-01-12T13:08:00,desktop
1632,934,2024-01-18T20:02:00,tablet
1633,934,2024-01-17T11:53:00,tablet
1634,934,2024-01-04T17:41:00,tablet
1635,935,2024-01-28T21:42:00,desktop
1636,935,2024-01-07T16:28:00,desktop
1637,936,2024-01-05T10:10:00,mobile
1638,936,2024-01-05T17:35:00,mobile
1639,936,2024-01-23T11:11:00,mobile
1640,936,2024-01-13T11:52:00,mobile
1641,937,2024-01-02T18:15:00,desktop
1642,938,2024-01-03T09:34:00,mobile
1643,938,2024-01-11T13:54:00,mobile
1644,939,2024-01-11T10:00:00,mobile
1645,939,2024-01-22T18:14:00,mobile
1646,940,2024-01-03T16:46:00,mobile
1647,941,2024-01-26T11:59:00,mobile
1648,941,2024-01-14T14:04:00,mobile
1649,942,2024-01-19T18:37:00,mobile
1650,942,2024-01-02T21:51:00,mobile
1651,943,2024-01-22T06:04:00,mobile
1652,943,2024-01-05T08:09:00,mobile
1653,943,2024-01-18T20:25:00,mobile
1654,943,2024-01-16T13:05:00,mobile
1655,944,2024-01-13T06:29:00,mobile
1656,945,2024-01-16T23:26:00,mobile
1657,945,2024-01-29T15:12:00,mobile
1658,946,2024-01-10T12:01:00,mobile
1659,947,2024-01-06T13:07:00,mobile
1660,947,2024-01-26T18:17:00,mobile
1661,948,2024-01-14T23:29:00,desktop
1662,949,2024-01-15T20:59:00,mobile
1663,950,2024-01-14T07:16:00,mobile
1664,950,2024-01-19T18:17:00,mobile
1665,950,2024-01-12T10:36:00,mobile
1666,951,2024-01-12T17:07:00,mobile
1667,952,2024-01-03T16:39:00,mobile
1668,953,2024-01-19T16:39:00,desktop
1669,953,2024-01-11T14:55:00,desktop
1670,954,2024-01-03T15:39:00,mobile
1671,955,2024-01-09T14:37:00,desktop
1672,955,2024-01-17T23:10:00,desktop
1673,955,2024-01-24T21:46:00,desktop
1674,956,2024-01-25T22:37:00,mobile
1675,956,2024-01-25T20:08:00,mobile
1676,957,2024-01-02T21:20:00,mobile
1677,958,2024-01-21T19:23:00,mobile
1678,959,2024-01-02T15:17:00,mobile
1679,960,2024-01-01T10:57:00,mobile
1680,961,2024-01-07T20:21:00,desktop
1681,961,2024-01-20T18:12:00,desktop
1682,962,2024-01-14T08:59:00,mobile
1683,962,2024-01-09T17:35:00,mobile
1684,963,2024-01-10T11:12:00,desktop
1685,963,2024-01-10T11:16:00,desktop
1686,963,2024-01-17T18:50:00,desktop
1687,964,2024-01-05T14:24:00,desktop
1688,964,2024-01-21T21:28:00,desktop
1689,965,2024-01-02T10:14:00,desktop
1690,965,2024-01-02T11:10:00,desktop
1691,965,2024-01-13T16:11:00,desktop
1692,966,2024-01-25T11:12:00,desktop
1693,966,2024-01-11T18:36:00,desktop
1694,967,2024-01-24T09:42:00,desktop
1695,968,2024-01-15T19:09:00,mobile
1696,968,2024-01-29T07:11:00,mobile
1697,968,2024-01-03T11:58:00,mobile
1698,969,2024-01-16T11:15:00,desktop
1699,970,2024-01-26T06:05:00,desktop
1700,970,2024-01-22T10:18:00,desktop
1701,970,2024-01-22T23:29:00,desktop
1702,971,2024-01-21T21:20:00,mobile
1703,971,2024-01-09T07:24:00,mobile
1704,971,2024-01-28T20:09:00,mobile
1705,972,2024-01-11T07:51:00,desktop
1706,973,2024-01-18T15:45:00,mobile
1707,974,2024-01-08T21:15:00,desktop
1708,975,2024-01-03T08:03:00,desktop
1709,976,2024-01-24T07:42:00,desktop
1710,976,2024-01-20T10:22:00,desktop
1711,976,2024-01-24T09:31:00,desktop
1712,977,2024-01-18T20:11:00,mobile
1713,978,2024-01-22T14:37:00,desktop
1714,978,2024-01-10T15:19:00,desktop
1715,979,2024-01-27T22:31:00,desktop
1716,980,2024-01-25T22:43:00,tablet
1717,980,2024-01-23T11:25:00,tablet
1718,981,2024-01-20T16:26:00,desktop
1719,981,2024-01-06T17:36:00,desktop
1720,981,2024-01-05T06:41:00,desktop
1721,982,2024-01-02T10:37:00,desktop
1722,983,2024-01-22T10:41:00,tablet
1723,984,2024-01-22T14:39:00,desktop
1724,985,2024-01-18T07:02:00,desktop
1725,986,2024-01-03T11:54:00,desktop
1726,986,2024-01-10T22:42:00,desktop
1727,986,2024-01-28T19:34:00,desktop
1728,987,2024-01-17T16:16:00,desktop
1729,987,2024-01-27T06:02:00,desktop
1730,988,2024-01-11T18:40:00,mobile
1731,989,2024-01-14T10:13:00,desktop
1732,990,2024-01-26T10:11:00,desktop
1733,990,2024-01-09T23:13:00,desktop
1734,990,2024-01-28T09:05:00,desktop
1735,991,2024-01-14T14:36:00,mobile
1736,991,2024-01-24T23:01:00,mobile
1737,991,2024-01-30T12:47:00,mobile
1738,992,2024-01-26T11:17:00,mobile
1739,993,2024-01-01T17:35:00,mobile
1740,993,2024-01-02T20:25:00,mobile
1741,994,2024-01-14T13:54:00,desktop
1742,995,2024-01-22T12:13:00,mobile
1743,995,2024-01-29T23:58:00,mobile
1744,995,2024-01-13T20:06:00,mobile
1745,996,2024-01-06T12:57:00,desktop
1746,996,2024-01-22T23:54:00,desktop
1747,997,2024-01-15T08:33:00,desktop
1748,997,2024-01-13T09:41:00,desktop
1749,997,2024-01-28T14:15:00,desktop
1750,998,2024-01-30T22:44:00,mobile
1751,999,2024-01-23T15:22:00,mobile
1752,1000,2024-01-27T18:34:00,mobile
1753,1001,2024-01-27T09:08:00,mobile
1754,1002,2024-01-11T16:14:00,mobile
1755,1002,2024-01-24T15:56:00,mobile
1756,1002,2024-01-20T19:27:00,mobile
1757,1002,2024-01-25T20:36:00,mobile
1758,1003,2024-01-09T23:22:00,tablet
1759,1003,2024-01-13T14:04:00,tablet
1760,1004,2024-01-15T22:40:00,tablet
1761,1005,2024-01-10T23:01:00,mobile
1762,1005,2024-01-11T11:07:00,mobile
1763,1005,2024-01-29T07:01:00,mobile
1764,1005,2024-01-18T23:36:00,mobile
1765,1006,2024-01-20T21:16:00,mobile
1766,1006,2024-01-14T13:00:00,mobile
1767,1007,2024-01-01T07:00:00,mobile
1768,1008,2024-01-20T17:41:00,mobile
1769,1008,2024-01-07T20:34:00,mobile
1770,1008,2024-01-14T20:36:00,mobile
1771,1009,2024-01-06T19:56:00,desktop
1772,1009,2024-01-12T09:03:00,desktop
1773,1010,2024-01-02T18:30:00,mobile
1774,1010,2024-01-18T18:52:00,mobile
1775,1011,2024-01-20T19:55:00,mobile
1776,1012,2024-01-07T15:28:00,mobile
1777,1013,2024-01-26T16:23:00,desktop
1778,1014,2024-01-27T08:08:00,desktop
1779,1015,2024-01-06T08:59:00,mobile
1780,1016,2024-01-25T10:40:00,desktop
1781,1017,2024-01-11T16:35:00,desktop
1782,1018,2024-01-13T09:32:00,desktop
1783,1019,2024-01-21T07:23:00,tablet
1784,1019,2024-01-08T17:40:00,tablet
1785,1020,2024-01-04T20:07:00,desktop
1786,1020,2024-01-28T12:02:00,desktop
1787,1021,2024-01-28T08:44:00,mobile
1788,1022,2024-01-02T22:30:00,desktop
1789,1023,2024-01-10T23:27:00,desktop
1790,1024,2024-01-22T12:59:00,desktop
1791,1025,2024-01-17T07:06:00,desktop
1792,1025,2024-01-28T18:31:00,desktop
1793,1025,2024-01-13T11:37:00,desktop
1794,1026,2024-01-29T18:40:00,mobile
1795,1026,2024-01-26T06:44:00,mobile
1796,1027,2024-01-18T13:53:00,mobile
1797,1027,2024-01-23T08:34:00,mobile
1798,1028,2024-01-09T22:49:00,desktop
1799,1029,2024-01-06T23:58:00,desktop
1800,1030,2024-01-23T17:48:00,desktop
1801,1031,2024-01-24T20:46:00,mobile
1802,1032,2024-01-27T08:52:00,mobile
1803,1032,2024-01-15T08:29:00,mobile
1804,1032,2024-01-17T15:58:00,mobile
1805,1033,2024-01-26T12:27:00,desktop
1806,1033,2024-01-13T22:06:00,desktop
1807,1034,2024-01-18T09:49:00,mobile
1808,1035,2024-01-27T06:47:00,mobile
1809,1036,2024-01-19T11:53:00,tablet
1810,1036,2024-01-30T19:37:00,tablet
1811,1036,2024-01-25T06:48:00,tablet
1812,1037,2024-01-22T18:01:00,mobile
1813,1038,2024-01-08T23:08:00,mobile
1814,1039,2024-01-11T17:07:00,mobile
1815,1039,2024-01-17T16:52:00,mobile
1816,1040,2024-01-02T15:20:00,desktop
1817,1040,2024-01-23T20:13:00,desktop
1818,1041,2024-01-25T18:08:00,mobile
1819,1042,2024-01-07T17:15:00,mobile
1820,1042,2024-01-14T08:23:00,mobile
1821,1043,2024-01-21T16:55:00,mobile
1822,1044,2024-01-06T17:22:00,mobile
1823,1045,2024-01-30T13:30:00,desktop
1824,1045,2024-01-25T18:26:00,desktop
1825,1045,2024-01-09T08:52:00,desktop
1826,1046,2024-01-15T16:40:00,mobile
1827,1046,2024-01-09T07:23:00,mobile
1828,1046,2024-01-07T06:16:00,mobile
1829,1046,2024-01-09T14:29:00,mobile
1830,1047,2024-01-19T19:36:00,desktop
1831,1047,2024-01-22T06:36:00,desktop
1832,1047,2024-01-17T20:48:00,desktop
1833,1048,2024-01-28T13:53:00,desktop
1834,1049,2024-01-01T19:51:00,desktop
1835,1049,2024-01-26T09:48:00,desktop
1836,1049,2024-01-25T07:12:00,desktop
1837,1050,2024-01-29T08:32:00,mobile
1838,1050,2024-01-17T13:46:00,mobile
1839,1051,2024-01-01T06:39:00,mobile
1840,1052,2024-01-21T19:01:00,mobile
1841,1052,2024-01-03T11:55:00,mobile
1842,1053,2024-01-12T20:29:00,desktop
1843,1053,2024-01-23T14:06:00,desktop
1844,1054,2024-01-03T07:39:00,mobile
1845,1054,2024-01-21T10:09:00,mobile
1846,1055,2024-01-24T18:16:00,mobile
1847,1056,2024-01-01T14:53:00,mobile
1848,1057,2024-01-04T23:53:00,mobile
1849,1058,2024-01-16T06:09:00,desktop
1850,1059,2024-01-13T19:46:00,mobile
1851,1059,2024-01-16T16:01:00,mobile
1852,1060,2024-01-03T12:48:00,desktop
1853,1060,2024-01-13T07:47:00,desktop
1854,1061,2024-01-09T16:55:00,mobile
1855,1061,2024-01-26T09:31:00,mobile
1856,1061,2024-01-08T19:03:00,mobile
1857,1062,2024-01-26T10:11:00,mobile
1858,1063,2024-01-25T08:09:00,mobile
1859,1063,2024-01-01T14:19:00,mobile
1860,1064,2024-01-06T18:39:00,mobile
1861,1065,2024-01-30T10:30:00,desktop
1862,1066,2024-01-22T10:17:00,desktop
1863,1067,2024-01-04T18:02:00,desktop
1864,1067,2024-01-03T11:51:00,desktop
1865,1068,2024-01-29T19:16:00,mobile
1866,1068,2024-01-15T18:03:00,mobile
1867,1068,2024-01-27T23:05:00,mobile
1868,1069,2024-01-02T18:36:00,tablet
1869,1070,2024-01-29T12:25:00,desktop
1870,1070,2024-01-27T12:50:00,desktop
1871,1070,2024-01-09T22:27:00,desktop
1872,1071,2024-01-09T19:11:00,mobile
1873,1072,2024-01-24T21:43:00,tablet
1874,1073,2024-01-02T06:01:00,mobile
1875,1074,2024-01-19T09:39:00,desktop
1876,1075,2024-01-09T09:25:00,desktop
1877,1076,2024-01-16T12:59:00,mobile
1878,1077,2024-01-25T20:47:00,desktop
1879,1077,2024-01-18T16:19:00,desktop
1880,1078,2024-01-28T23:27:00,desktop
1881,1078,2024-01-02T07:01:00,desktop
1882,1078,2024-01-17T14:43:00,desktop
1883,1079,2024-01-30T09:33:00,mobile
1884,1080,2024-01-17T10:48:00,desktop
1885,1081,2024-01-07T14:51:00,tablet
1886,1081,2024-01-01T20:20:00,tablet
1887,1081,2024-01-09T15:37:00,tablet
1888,1081,2024-01-29T06:51:00,tablet
1889,1082,2024-01-17T10:58:00,desktop
1890,1083,2024-01-25T15:00:00,mobile
1891,1083,2024-01-02T22:22:00,mobile
1892,1084,2024-01-29T10:29:00,mobile
1893,1084,2024-01-07T19:19:00,mobile
1894,1085,2024-01-01T06:18:00,desktop
1895,1085,2024-01-23T16:06:00,desktop
1896,1085,2024-01-11T17:36:00,desktop
1897,1085,2024-01-06T13:03:00,desktop
1898,1086,2024-01-01T08:46:00,mobile
1899,1087,2024-01-19T19:04:00,desktop
1900,1087,2024-01-23T17:00:00,desktop
1901,1087,2024-01-11T13:52:00,desktop
1902,1088,2024-01-10T18:46:00,mobile
1903,1088,2024-01-06T10:28:00,mobile
1904,1089,2024-01-27T06:06:00,tablet
1905,1090,2024-01-28T10:16:00,mobile
1906,1091,2024-01-11T09:47:00,desktop
1907,1092,2024-01-17T18:54:00,mobile
1908,1092,2024-01-12T18:09:00,mobile
1909,1092,2024-01-14T23:28:00,mobile
1910,1092,2024-01-20T15:30:00,mobile
1911,1093,2024-01-21T12:23:00,mobile
1912,1093,2024-01-05T10:15:00,mobile
1913,1094,2024-01-10T19:56:00,mobile
1914,1095,2024-01-05T08:21:00,mobile
1915,1095,2024-01-12T14:36:00,mobile
1916,1095,2024-01-21T08:49:00,mobile
1917,1096,2024-01-17T10:29:00,mobile
1918,1096,2024-01-26T15:32:00,mobile
1919,1097,2024-01-09T19:34:00,mobile
1920,1097,2024-01-28T06:22:00,mobile
1921,1098,2024-01-06T17:19:00,mobile
1922,1099,2024-01-06T13:55:00,tablet
1923,1099,2024-01-05T09:45:00,tablet
1924,1099,2024-01-02T07:12:00,tablet
1925,1100,2024-01-30T07:05:00,desktop
1926,1100,2024-01-10T21:52:00,desktop
1927,1101,2024-01-25T23:26:00,mobile
1928,1101,2024-01-25T17:43:00,mobile
1929,1101,2024-01-02T22:16:00,mobile
1930,1102,2024-01-30T06:40:00,mobile
1931,1102,2024-01-01T21:59:00,mobile
1932,1102,2024-01-15T07:45:00,mobile
1933,1103,2024-01-16T10:08:00,mobile
1934,1103,2024-01-19T18:16:00,mobile
1935,1104,2024-01-29T06:11:00,mobile
1936,1104,2024-01-12T20:55:00,mobile
1937,1104,2024-01-05T12:56:00,mobile
1938,1105,2024-01-13T07:50:00,desktop
1939,1105,2024-01-18T17:54:00,desktop
1940,1105,2024-01-03T19:39:00,desktop
1941,1106,2024-01-03T16:03:00,mobile
1942,1106,2024-01-01T21:59:00,mobile
